source,sourceUrl,target,targetUrl
Paul Simon,https://www.allmusic.com/artist/paul-simon-mn0000031685,Bastille,https://www.allmusic.com/artist/bastille-mn0002825814
Regina Spektor,https://www.allmusic.com/artist/regina-spektor-mn0000386560,Bastille,https://www.allmusic.com/artist/bastille-mn0002825814
Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645,Bastille,https://www.allmusic.com/artist/bastille-mn0002825814
Panic! At the Disco,https://www.allmusic.com/artist/panic%21-at-the-disco-mn0000318085,Bastille,https://www.allmusic.com/artist/bastille-mn0002825814
Echo & the Bunnymen,https://www.allmusic.com/artist/echo-the-bunnymen-mn0000145128,Bastille,https://www.allmusic.com/artist/bastille-mn0002825814
Fatboy Slim,https://www.allmusic.com/artist/fatboy-slim-mn0000133719,Bastille,https://www.allmusic.com/artist/bastille-mn0002825814
The 1975,https://www.allmusic.com/artist/the-1975-mn0002986022,Bastille,https://www.allmusic.com/artist/bastille-mn0002825814
Fugees,https://www.allmusic.com/artist/fugees-mn0000182415,Bastille,https://www.allmusic.com/artist/bastille-mn0002825814
Underworld,https://www.allmusic.com/artist/underworld-mn0000807949,Bastille,https://www.allmusic.com/artist/bastille-mn0002825814
Bastille,https://www.allmusic.com/artist/bastille-mn0002825814,Rixton,https://www.allmusic.com/artist/rixton-mn0003213628
Bastille,https://www.allmusic.com/artist/bastille-mn0002825814,The Vamps,https://www.allmusic.com/artist/the-vamps-mn0003163663
Bastille,https://www.allmusic.com/artist/bastille-mn0002825814,Conor Maynard,https://www.allmusic.com/artist/conor-maynard-mn0002903609
Bastille,https://www.allmusic.com/artist/bastille-mn0002825814,Sea Girls,https://www.allmusic.com/artist/sea-girls-mn0003841035
Bastille,https://www.allmusic.com/artist/bastille-mn0002825814,5 Seconds of Summer,https://www.allmusic.com/artist/5-seconds-of-summer-mn0003185359
Bastille,https://www.allmusic.com/artist/bastille-mn0002825814,DNCE,https://www.allmusic.com/artist/dnce-mn0003437587
Bastille,https://www.allmusic.com/artist/bastille-mn0002825814,Night Riots,https://www.allmusic.com/artist/night-riots-mn0003329333
Bastille,https://www.allmusic.com/artist/bastille-mn0002825814,Harry Styles,https://www.allmusic.com/artist/harry-styles-mn0002854537
Badfinger,https://www.allmusic.com/artist/badfinger-mn0000064303,Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979
Cliff Richard,https://www.allmusic.com/artist/cliff-richard-mn0000153526,Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979
Frankie Valli & the Four Seasons,https://www.allmusic.com/artist/frankie-valli-the-four-seasons-mn0000170518,Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979
Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051,Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979
The Archies,https://www.allmusic.com/artist/the-archies-mn0000034094,Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979
The Cowsills,https://www.allmusic.com/artist/the-cowsills-mn0000784760,Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979
The Gentrys,https://www.allmusic.com/artist/the-gentrys-mn0000075665,Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979
The Hollies,https://www.allmusic.com/artist/the-hollies-mn0000087985,Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979
The Jackson 5,https://www.allmusic.com/artist/the-jackson-5-mn0000083013,Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979
Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979,Ashlee Simpson,https://www.allmusic.com/artist/ashlee-simpson-mn0000616296
Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979,Backstreet Boys,https://www.allmusic.com/artist/backstreet-boys-mn0000765595
Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979,Hanson,https://www.allmusic.com/artist/hanson-mn0000949780
Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979,New Kids on the Block,https://www.allmusic.com/artist/new-kids-on-the-block-mn0000390477
Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979,Take That,https://www.allmusic.com/artist/take-that-mn0000159433
Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979,The Donnas,https://www.allmusic.com/artist/the-donnas-mn0000784535
Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979,The Exploding Hearts,https://www.allmusic.com/artist/the-exploding-hearts-mn0000056721
Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979,The Knack,https://www.allmusic.com/artist/the-knack-mn0000087179
Bay City Rollers,https://www.allmusic.com/artist/bay-city-rollers-mn0000151979,Aaron Carter,https://www.allmusic.com/artist/aaron-carter-mn0000923745
Freddie Mercury,https://www.allmusic.com/artist/freddie-mercury-mn0000130028,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Led Zeppelin,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Queen,https://www.allmusic.com/artist/queen-mn0000858827,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Robert Plant,https://www.allmusic.com/artist/robert-plant-mn0000830538,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Aerosmith,https://www.allmusic.com/artist/aerosmith-mn0000604852,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Artful Dodger,https://www.allmusic.com/artist/artful-dodger-mn0001458905,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Bad Company,https://www.allmusic.com/artist/bad-company-mn0000075100,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Boston,https://www.allmusic.com/artist/boston-mn0000079960,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Cheap Trick,https://www.allmusic.com/artist/cheap-trick-mn0000105354,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Eric Clapton,https://www.allmusic.com/artist/eric-clapton-mn0000187478,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Rod Stewart,https://www.allmusic.com/artist/rod-stewart-mn0000293896,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Steve Miller,https://www.allmusic.com/artist/steve-miller-mn0000044024,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Ten Years After,https://www.allmusic.com/artist/ten-years-after-mn0000020050,Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Alannah Myles,https://www.allmusic.com/artist/alannah-myles-mn0000933621
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Andrew W.K.,https://www.allmusic.com/artist/andrew-wk-mn0000041283
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Autograph,https://www.allmusic.com/artist/autograph-mn0000060012
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Bad English,https://www.allmusic.com/artist/bad-english-mn0000077264
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Bryan Adams,https://www.allmusic.com/artist/bryan-adams-mn0000627670
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Damn Yankees,https://www.allmusic.com/artist/damn-yankees-mn0000559785
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Extreme,https://www.allmusic.com/artist/extreme-mn0000789064
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Melissa Etheridge,https://www.allmusic.com/artist/melissa-etheridge-mn0000345355
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Mr. Big,https://www.allmusic.com/artist/mr-big-mn0000600264
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Richard Marx,https://www.allmusic.com/artist/richard-marx-mn0000351227
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Tesla,https://www.allmusic.com/artist/tesla-mn0000029808
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,The Darkness,https://www.allmusic.com/artist/the-darkness-mn0000141683
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,The Outfield,https://www.allmusic.com/artist/the-outfield-mn0000475650
Billy Squier,https://www.allmusic.com/artist/billy-squier-mn0000084814,Winger,https://www.allmusic.com/artist/winger-mn0000678650
Black Sabbath,https://www.allmusic.com/artist/black-sabbath-mn0000771438,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
Led Zeppelin,https://www.allmusic.com/artist/led-zeppelin-mn0000139026,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
The Byrds,https://www.allmusic.com/artist/the-byrds-mn0000631774,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
The Moody Blues,https://www.allmusic.com/artist/the-moody-blues-mn0000404434,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
Jeff Beck,https://www.allmusic.com/artist/jeff-beck-mn0000240865,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
Jimi Hendrix,https://www.allmusic.com/artist/jimi-hendrix-mn0000354105,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
MC5,https://www.allmusic.com/artist/mc5-mn0000182598,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
Pink Floyd,https://www.allmusic.com/artist/pink-floyd-mn0000346336,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
The Doors,https://www.allmusic.com/artist/the-doors-mn0000114342,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
The Pretty Things,https://www.allmusic.com/artist/the-pretty-things-mn0000489676,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
The Velvet Underground,https://www.allmusic.com/artist/the-velvet-underground-mn0000840402,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Brain Surgeons,https://www.allmusic.com/artist/brain-surgeons-mn0000621560
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,David Roter,https://www.allmusic.com/artist/david-roter-mn0001243907
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Fu Manchu,https://www.allmusic.com/artist/fu-manchu-mn0000988529
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Live,https://www.allmusic.com/artist/live-mn0000270667
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Marilyn Manson,https://www.allmusic.com/artist/marilyn-manson-mn0000825251
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Mastodon,https://www.allmusic.com/artist/mastodon-mn0000382565
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Mirror Queen,https://www.allmusic.com/artist/mirror-queen-mn0002667076
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Mötley Crüe,https://www.allmusic.com/artist/m%C3%B6tley-cr%C3%BCe-mn0000500992
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,ORB,https://www.allmusic.com/artist/orb-mn0003515658
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Pearl Jam,https://www.allmusic.com/artist/pearl-jam-mn0000037730
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Soundgarden,https://www.allmusic.com/artist/soundgarden-mn0000001098
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,The Dictators,https://www.allmusic.com/artist/the-dictators-mn0000787757
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,The Smashing Pumpkins,https://www.allmusic.com/artist/the-smashing-pumpkins-mn0000036521
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Turbonegro,https://www.allmusic.com/artist/turbonegro-mn0000806740
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Twisted Sister,https://www.allmusic.com/artist/twisted-sister-mn0000165663
Blue Öyster Cult,https://www.allmusic.com/artist/blue-%C3%B6yster-cult-mn0000061938,Zebra,https://www.allmusic.com/artist/zebra-mn0000965419
Bee Gees,https://www.allmusic.com/artist/bee-gees-mn0000043714,Bread,https://www.allmusic.com/artist/bread-mn0000610706
Burt Bacharach,https://www.allmusic.com/artist/burt-bacharach-mn0000642542,Bread,https://www.allmusic.com/artist/bread-mn0000610706
Gordon Lightfoot,https://www.allmusic.com/artist/gordon-lightfoot-mn0000667794,Bread,https://www.allmusic.com/artist/bread-mn0000610706
Neil Young,https://www.allmusic.com/artist/neil-young-mn0000379125,Bread,https://www.allmusic.com/artist/bread-mn0000610706
Simon & Garfunkel,https://www.allmusic.com/artist/simon-garfunkel-mn0000038936,Bread,https://www.allmusic.com/artist/bread-mn0000610706
The Association,https://www.allmusic.com/artist/the-association-mn0000753963,Bread,https://www.allmusic.com/artist/bread-mn0000610706
The Beach Boys,https://www.allmusic.com/artist/the-beach-boys-mn0000041874,Bread,https://www.allmusic.com/artist/bread-mn0000610706
The Byrds,https://www.allmusic.com/artist/the-byrds-mn0000631774,Bread,https://www.allmusic.com/artist/bread-mn0000610706
The Hollies,https://www.allmusic.com/artist/the-hollies-mn0000087985,Bread,https://www.allmusic.com/artist/bread-mn0000610706
The Lovin' Spoonful,https://www.allmusic.com/artist/the-lovin-spoonful-mn0000052900,Bread,https://www.allmusic.com/artist/bread-mn0000610706
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Air Supply,https://www.allmusic.com/artist/air-supply-mn0000508443
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Boy George,https://www.allmusic.com/artist/boy-george-mn0000771470
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Chris Von Sneidern,https://www.allmusic.com/artist/chris-von-sneidern-mn0000119966
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Dan Fogelberg,https://www.allmusic.com/artist/dan-fogelberg-mn0000166785
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Eric Carmen,https://www.allmusic.com/artist/eric-carmen-mn0000186805
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Jennifer Love Hewitt,https://www.allmusic.com/artist/jennifer-love-hewitt-mn0000317571
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Josh Rouse,https://www.allmusic.com/artist/josh-rouse-mn0000279315
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Kings of Convenience,https://www.allmusic.com/artist/kings-of-convenience-mn0000094861
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Merril Bainbridge,https://www.allmusic.com/artist/merril-bainbridge-mn0000883069
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Michael W. Smith,https://www.allmusic.com/artist/michael-w-smith-mn0000466759
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Olivia Newton-John,https://www.allmusic.com/artist/olivia-newton-john-mn0000473554
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Randy VanWarmer,https://www.allmusic.com/artist/randy-vanwarmer-mn0000866767
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Stephen Bishop,https://www.allmusic.com/artist/stephen-bishop-mn0000023925
Bread,https://www.allmusic.com/artist/bread-mn0000610706,Tarnation,https://www.allmusic.com/artist/tarnation-mn0000012768
Bread,https://www.allmusic.com/artist/bread-mn0000610706,The Posies,https://www.allmusic.com/artist/the-posies-mn0000490554
Yes,https://www.allmusic.com/artist/yes-mn0000685647,Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992
Aaron Copland,https://www.allmusic.com/artist/aaron-copland-mn0000765838,Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992
Arthur Brown,https://www.allmusic.com/artist/arthur-brown-mn0000510278,Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992
Atomic Rooster,https://www.allmusic.com/artist/atomic-rooster-mn0000611881,Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992
Jimmy Smith,https://www.allmusic.com/artist/jimmy-smith-mn0000781172,Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992
King Crimson,https://www.allmusic.com/artist/king-crimson-mn0000076057,Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992
Meade "Lux" Lewis,https://www.allmusic.com/artist/meade-lux-lewis-mn0000338411,Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992
Procol Harum,https://www.allmusic.com/artist/procol-harum-mn0000304401,Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992
The Nice,https://www.allmusic.com/artist/the-nice-mn0000481061,Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992
Vanilla Fudge,https://www.allmusic.com/artist/vanilla-fudge-mn0000311674,Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,A Triggering Myth,https://www.allmusic.com/artist/a-triggering-myth-mn0000479380
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Ad Infinitum,https://www.allmusic.com/artist/ad-infinitum-mn0001347401
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Asia,https://www.allmusic.com/artist/asia-mn0000623254
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Chip Davis,https://www.allmusic.com/artist/chip-davis-mn0000103043
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Craft,https://www.allmusic.com/artist/craft-mn0000121872
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Erik Norlander,https://www.allmusic.com/artist/erik-norlander-mn0000199903
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Fonya,https://www.allmusic.com/artist/fonya-mn0000152434
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Kansas,https://www.allmusic.com/artist/kansas-mn0000303626
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Kevin Kiner,https://www.allmusic.com/artist/kevin-kiner-mn0000084280
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Mastermind,https://www.allmusic.com/artist/mastermind-mn0000382961
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Rocket Scientists,https://www.allmusic.com/artist/rocket-scientists-mn0000291403
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Spock's Beard,https://www.allmusic.com/artist/spocks-beard-mn0000790513
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Starcastle,https://www.allmusic.com/artist/starcastle-mn0000013755
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Transatlantic,https://www.allmusic.com/artist/transatlantic-mn0000746136
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Triumvirat,https://www.allmusic.com/artist/triumvirat-mn0000030088
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,U.K.,https://www.allmusic.com/artist/uk-mn0000214383
Emerson Lake & Palmer,https://www.allmusic.com/artist/emerson-lake-palmer-mn0000798992,Underground Railroad,https://www.allmusic.com/artist/underground-railroad-mn0000568388
Steve Reich,https://www.allmusic.com/artist/steve-reich-mn0000037658,Everything Everything,https://www.allmusic.com/artist/everything-everything-mn0002371422
Everything Everything,https://www.allmusic.com/artist/everything-everything-mn0002371422,Will Joseph Cook,https://www.allmusic.com/artist/will-joseph-cook-mn0003381868
Goffin & King,https://www.allmusic.com/artist/goffin-king-mn0001250821,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Sam Cooke,https://www.allmusic.com/artist/sam-cooke-mn0000238115,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Elvis Presley,https://www.allmusic.com/artist/elvis-presley-mn0000180228,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Ernie K-Doe,https://www.allmusic.com/artist/ernie-k-doe-mn0000169677,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Fats Domino,https://www.allmusic.com/artist/fats-domino-mn0000137494,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Frankie Ford,https://www.allmusic.com/artist/frankie-ford-mn0000167877,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Jackie Wilson,https://www.allmusic.com/artist/jackie-wilson-mn0000108826,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Jimmy Reed,https://www.allmusic.com/artist/jimmy-reed-mn0000076881,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Lonnie Donegan,https://www.allmusic.com/artist/lonnie-donegan-mn0000277549,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Rick Nelson,https://www.allmusic.com/artist/rick-nelson-mn0000364912,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Roy Orbison,https://www.allmusic.com/artist/roy-orbison-mn0000852007,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Slim Harpo,https://www.allmusic.com/artist/slim-harpo-mn0000028166,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
The Beach Boys,https://www.allmusic.com/artist/the-beach-boys-mn0000041874,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
The Four Seasons,https://www.allmusic.com/artist/the-four-seasons-mn0000764185,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Tony Sheridan,https://www.allmusic.com/artist/tony-sheridan-mn0000790609,Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051
Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051,Harpers Bizarre,https://www.allmusic.com/artist/harpers-bizarre-mn0000562663
Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051,Spanky & Our Gang,https://www.allmusic.com/artist/spanky-our-gang-mn0000008245
Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051,The Association,https://www.allmusic.com/artist/the-association-mn0000753963
Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051,The Cowsills,https://www.allmusic.com/artist/the-cowsills-mn0000784760
Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051,The Partridge Family,https://www.allmusic.com/artist/the-partridge-family-mn0000484145
Herman's Hermits,https://www.allmusic.com/artist/hermans-hermits-mn0000575051,The Tremeloes,https://www.allmusic.com/artist/the-tremeloes-mn0000921359
Buzzcocks,https://www.allmusic.com/artist/buzzcocks-mn0000629564,Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053
The Byrds,https://www.allmusic.com/artist/the-byrds-mn0000631774,Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053
The Damned,https://www.allmusic.com/artist/the-damned-mn0000138520,Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053
Black Flag,https://www.allmusic.com/artist/black-flag-mn0000091650,Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053
The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053
The Stooges,https://www.allmusic.com/artist/the-stooges-mn0000562304,Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053
Big Star,https://www.allmusic.com/artist/big-star-mn0000051992,Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053
MC5,https://www.allmusic.com/artist/mc5-mn0000182598,Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Buffalo Tom,https://www.allmusic.com/artist/buffalo-tom-mn0000938638
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,fIREHOSE,https://www.allmusic.com/artist/firehose-mn0000143749
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Jawbox,https://www.allmusic.com/artist/jawbox-mn0000178906
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Rocket from the Crypt,https://www.allmusic.com/artist/rocket-from-the-crypt-mn0000832507
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Sebadoh,https://www.allmusic.com/artist/sebadoh-mn0000840523
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Soul Asylum,https://www.allmusic.com/artist/soul-asylum-mn0000755519
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,American Music Club,https://www.allmusic.com/artist/american-music-club-mn0000011810
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Camper Van Beethoven,https://www.allmusic.com/artist/camper-van-beethoven-mn0000647796
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Drive Like Jehu,https://www.allmusic.com/artist/drive-like-jehu-mn0000166558
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Everclear,https://www.allmusic.com/artist/everclear-mn0000152023
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Goo Goo Dolls,https://www.allmusic.com/artist/goo-goo-dolls-mn0000949630
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Guardian Singles,https://www.allmusic.com/artist/guardian-singles-mn0004084793
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Guided by Voices,https://www.allmusic.com/artist/guided-by-voices-mn0000545726
